[2020-06-02 21:42:51] Epoch [1/20], Step [100/1618], Loss: 5.2310, Perplexity: 186.9770, Valid Loss: 4.7678
[2020-06-04 22:45:35] Epoch [14/20], Step [200/1618], Loss: 2.2174, Perplexity: 9.1833, Valid Loss: 2.3798
[2020-06-04 23:00:29] Epoch [14/20], Step [300/1618], Loss: 2.2017, Perplexity: 9.0408, Valid Loss: 2.3954
[2020-06-04 23:15:04] Epoch [14/20], Step [400/1618], Loss: 2.2177, Perplexity: 9.1864, Valid Loss: 2.3877
[2020-06-04 23:29:11] Epoch [14/20], Step [500/1618], Loss: 2.1962, Perplexity: 8.9905, Valid Loss: 2.3896
[2020-06-04 23:43:23] Epoch [14/20], Step [600/1618], Loss: 2.2148, Perplexity: 9.1592, Valid Loss: 2.3742
[2020-06-04 23:57:40] Epoch [14/20], Step [700/1618], Loss: 2.1856, Perplexity: 8.8959, Valid Loss: 2.3935
[2020-06-05 00:11:54] Epoch [14/20], Step [800/1618], Loss: 2.1955, Perplexity: 8.9842, Valid Loss: 2.3766
[2020-06-05 00:26:14] Epoch [14/20], Step [900/1618], Loss: 2.2155, Perplexity: 9.1658, Valid Loss: 2.3662
[2020-06-05 00:40:42] Epoch [14/20], Step [1000/1618], Loss: 2.2102, Perplexity: 9.1177, Valid Loss: 2.3686
[2020-06-05 00:55:12] Epoch [14/20], Step [1100/1618], Loss: 2.2214, Perplexity: 9.2203, Valid Loss: 2.3828
[2020-06-05 01:10:24] Epoch [14/20], Step [1200/1618], Loss: 2.2155, Perplexity: 9.1656, Valid Loss: 2.3781
[2020-06-05 01:25:02] Epoch [14/20], Step [1300/1618], Loss: 2.2538, Perplexity: 9.5237, Valid Loss: 2.3543
[2020-06-05 01:40:44] Epoch [14/20], Step [1400/1618], Loss: 2.2191, Perplexity: 9.1989, Valid Loss: 2.3602
[2020-06-05 01:55:52] Epoch [14/20], Step [1500/1618], Loss: 2.1932, Perplexity: 8.9635, Valid Loss: 2.3683
[2020-06-05 02:10:47] Epoch [14/20], Step [1600/1618], Loss: 2.2074, Perplexity: 9.0924, Valid Loss: 2.3918
[2020-06-05 02:28:26] Epoch [15/20], Step [100/1618], Loss: 2.2252, Perplexity: 9.2554, Valid Loss: 2.3698
[2020-06-05 02:43:29] Epoch [15/20], Step [200/1618], Loss: 2.1932, Perplexity: 8.9637, Valid Loss: 2.4205
[2020-06-05 02:58:32] Epoch [15/20], Step [300/1618], Loss: 2.2176, Perplexity: 9.1849, Valid Loss: 2.3608
[2020-06-05 03:13:00] Epoch [15/20], Step [400/1618], Loss: 2.2054, Perplexity: 9.0741, Valid Loss: 2.3874
[2020-06-05 03:27:00] Epoch [15/20], Step [500/1618], Loss: 2.2307, Perplexity: 9.3067, Valid Loss: 2.3519
[2020-06-05 03:41:41] Epoch [15/20], Step [600/1618], Loss: 2.1983, Perplexity: 9.0100, Valid Loss: 2.4008
[2020-06-05 03:56:30] Epoch [15/20], Step [700/1618], Loss: 2.1943, Perplexity: 8.9740, Valid Loss: 2.4313
[2020-06-05 04:11:08] Epoch [15/20], Step [800/1618], Loss: 2.2211, Perplexity: 9.2170, Valid Loss: 2.3777
[2020-06-05 04:25:10] Epoch [15/20], Step [900/1618], Loss: 2.2164, Perplexity: 9.1742, Valid Loss: 2.4219
[2020-06-05 04:39:16] Epoch [15/20], Step [1000/1618], Loss: 2.1803, Perplexity: 8.8485, Valid Loss: 2.3937
[2020-06-05 04:53:33] Epoch [15/20], Step [1100/1618], Loss: 2.1923, Perplexity: 8.9560, Valid Loss: 2.3683
[2020-06-05 05:07:30] Epoch [15/20], Step [1200/1618], Loss: 2.1950, Perplexity: 8.9801, Valid Loss: 2.3728
[2020-06-05 05:21:33] Epoch [15/20], Step [1300/1618], Loss: 2.1883, Perplexity: 8.9200, Valid Loss: 2.3753
[2020-06-05 05:35:42] Epoch [15/20], Step [1400/1618], Loss: 2.1835, Perplexity: 8.8777, Valid Loss: 2.3908
[2020-06-05 05:49:22] Epoch [15/20], Step [1500/1618], Loss: 2.1910, Perplexity: 8.9440, Valid Loss: 2.3940
[2020-06-05 06:03:11] Epoch [15/20], Step [1600/1618], Loss: 2.2078, Perplexity: 9.0958, Valid Loss: 2.4235
[2020-06-05 06:19:58] Epoch [16/20], Step [100/1618], Loss: 2.1980, Perplexity: 9.0067, Valid Loss: 2.3943
[2020-06-05 06:34:12] Epoch [16/20], Step [200/1618], Loss: 2.1895, Perplexity: 8.9310, Valid Loss: 2.3774
[2020-06-05 06:49:02] Epoch [16/20], Step [300/1618], Loss: 2.2163, Perplexity: 9.1730, Valid Loss: 2.3762
[2020-06-05 07:03:08] Epoch [16/20], Step [400/1618], Loss: 2.1783, Perplexity: 8.8311, Valid Loss: 2.3876
[2020-06-05 07:17:12] Epoch [16/20], Step [500/1618], Loss: 2.1966, Perplexity: 8.9945, Valid Loss: 2.3650
[2020-06-05 07:31:51] Epoch [16/20], Step [600/1618], Loss: 2.1828, Perplexity: 8.8711, Valid Loss: 2.3792
[2020-06-05 07:46:36] Epoch [16/20], Step [700/1618], Loss: 2.2235, Perplexity: 9.2399, Valid Loss: 2.3898
[2020-06-05 08:01:46] Epoch [16/20], Step [800/1618], Loss: 2.1818, Perplexity: 8.8623, Valid Loss: 2.3832
[2020-06-05 08:16:39] Epoch [16/20], Step [900/1618], Loss: 2.2084, Perplexity: 9.1016, Valid Loss: 2.4346
[2020-06-05 08:31:25] Epoch [16/20], Step [1000/1618], Loss: 2.1767, Perplexity: 8.8171, Valid Loss: 2.3751
[2020-06-05 08:46:05] Epoch [16/20], Step [1100/1618], Loss: 2.1844, Perplexity: 8.8849, Valid Loss: 2.3760
[2020-06-05 09:00:34] Epoch [16/20], Step [1200/1618], Loss: 2.2230, Perplexity: 9.2349, Valid Loss: 2.3980
[2020-06-05 09:15:11] Epoch [16/20], Step [1300/1618], Loss: 2.1938, Perplexity: 8.9690, Valid Loss: 2.3966
[2020-06-05 09:29:47] Epoch [16/20], Step [1400/1618], Loss: 2.1760, Perplexity: 8.8108, Valid Loss: 2.4021
[2020-06-05 09:44:24] Epoch [16/20], Step [1500/1618], Loss: 2.1671, Perplexity: 8.7330, Valid Loss: 2.4289
[2020-06-05 09:58:48] Epoch [16/20], Step [1600/1618], Loss: 2.1709, Perplexity: 8.7660, Valid Loss: 2.3695
[2020-06-05 10:16:27] Epoch [17/20], Step [100/1618], Loss: 2.2012, Perplexity: 9.0356, Valid Loss: 2.3546
[2020-06-05 10:31:51] Epoch [17/20], Step [200/1618], Loss: 2.2007, Perplexity: 9.0314, Valid Loss: 2.3887
[2020-06-05 10:47:18] Epoch [17/20], Step [300/1618], Loss: 2.1764, Perplexity: 8.8145, Valid Loss: 2.3698
[2020-06-05 11:02:16] Epoch [17/20], Step [400/1618], Loss: 2.1863, Perplexity: 8.9019, Valid Loss: 2.3651
[2020-06-05 11:16:33] Epoch [17/20], Step [500/1618], Loss: 2.1898, Perplexity: 8.9337, Valid Loss: 2.3671
[2020-06-05 11:30:17] Epoch [17/20], Step [600/1618], Loss: 2.2258, Perplexity: 9.2611, Valid Loss: 2.3802
[2020-06-05 11:44:12] Epoch [17/20], Step [700/1618], Loss: 2.1936, Perplexity: 8.9678, Valid Loss: 2.3482
[2020-06-05 11:59:10] Epoch [17/20], Step [800/1618], Loss: 2.1763, Perplexity: 8.8135, Valid Loss: 2.3731
[2020-06-05 12:13:38] Epoch [17/20], Step [900/1618], Loss: 2.1841, Perplexity: 8.8825, Valid Loss: 2.3999
[2020-06-05 12:27:20] Epoch [17/20], Step [1000/1618], Loss: 2.1894, Perplexity: 8.9303, Valid Loss: 2.3707
[2020-06-05 12:40:37] Epoch [17/20], Step [1100/1618], Loss: 2.2172, Perplexity: 9.1812, Valid Loss: 2.3514
[2020-06-05 12:53:54] Epoch [17/20], Step [1200/1618], Loss: 2.2057, Perplexity: 9.0767, Valid Loss: 2.3551
[2020-06-05 13:07:14] Epoch [17/20], Step [1300/1618], Loss: 2.1811, Perplexity: 8.8560, Valid Loss: 2.3732
[2020-06-05 13:20:58] Epoch [17/20], Step [1400/1618], Loss: 2.1546, Perplexity: 8.6240, Valid Loss: 2.3857
[2020-06-05 13:34:22] Epoch [17/20], Step [1500/1618], Loss: 2.1709, Perplexity: 8.7661, Valid Loss: 2.4031
[2020-06-05 13:47:29] Epoch [17/20], Step [1600/1618], Loss: 2.1736, Perplexity: 8.7898, Valid Loss: 2.3904
[2020-06-05 14:03:53] Epoch [18/20], Step [100/1618], Loss: 2.1722, Perplexity: 8.7774, Valid Loss: 2.3990
[2020-06-05 14:18:45] Epoch [18/20], Step [200/1618], Loss: 2.1559, Perplexity: 8.6360, Valid Loss: 2.3776
[2020-06-05 14:33:45] Epoch [18/20], Step [300/1618], Loss: 2.1572, Perplexity: 8.6470, Valid Loss: 2.3664
[2020-06-05 14:47:36] Epoch [18/20], Step [400/1618], Loss: 2.1674, Perplexity: 8.7351, Valid Loss: 2.3623
[2020-06-05 15:02:03] Epoch [18/20], Step [500/1618], Loss: 2.1132, Perplexity: 8.2746, Valid Loss: 2.4092
[2020-06-05 15:16:13] Epoch [18/20], Step [600/1618], Loss: 2.2445, Perplexity: 9.4355, Valid Loss: 2.3717
[2020-06-05 15:30:16] Epoch [18/20], Step [700/1618], Loss: 2.2036, Perplexity: 9.0575, Valid Loss: 2.3911
[2020-06-05 15:43:58] Epoch [18/20], Step [800/1618], Loss: 2.2213, Perplexity: 9.2194, Valid Loss: 2.4041
[2020-06-05 15:58:27] Epoch [18/20], Step [900/1618], Loss: 2.1806, Perplexity: 8.8514, Valid Loss: 2.3664
[2020-06-05 16:12:47] Epoch [18/20], Step [1000/1618], Loss: 2.1876, Perplexity: 8.9134, Valid Loss: 2.3590
[2020-06-05 16:26:49] Epoch [18/20], Step [1100/1618], Loss: 2.1881, Perplexity: 8.9181, Valid Loss: 2.3703
[2020-06-05 16:41:15] Epoch [18/20], Step [1200/1618], Loss: 2.1555, Perplexity: 8.6324, Valid Loss: 2.3662
[2020-06-05 16:55:23] Epoch [18/20], Step [1300/1618], Loss: 2.1813, Perplexity: 8.8576, Valid Loss: 2.3989
[2020-06-05 17:09:27] Epoch [18/20], Step [1400/1618], Loss: 2.1447, Perplexity: 8.5395, Valid Loss: 2.3793
[2020-06-05 17:23:20] Epoch [18/20], Step [1500/1618], Loss: 2.1773, Perplexity: 8.8225, Valid Loss: 2.3899
[2020-06-05 17:37:38] Epoch [18/20], Step [1600/1618], Loss: 2.1777, Perplexity: 8.8259, Valid Loss: 2.3654
[2020-06-05 17:54:53] Epoch [19/20], Step [100/1618], Loss: 2.1791, Perplexity: 8.8384, Valid Loss: 2.3803
[2020-06-05 18:09:29] Epoch [19/20], Step [200/1618], Loss: 2.1681, Perplexity: 8.7421, Valid Loss: 2.3897
[2020-06-05 18:23:22] Epoch [19/20], Step [300/1618], Loss: 2.1416, Perplexity: 8.5133, Valid Loss: 2.4065
[2020-06-05 18:37:10] Epoch [19/20], Step [400/1618], Loss: 2.1682, Perplexity: 8.7428, Valid Loss: 2.3760
[2020-06-05 18:51:09] Epoch [19/20], Step [500/1618], Loss: 2.1551, Perplexity: 8.6286, Valid Loss: 2.3882
[2020-06-05 19:05:24] Epoch [19/20], Step [600/1618], Loss: 2.1738, Perplexity: 8.7919, Valid Loss: 2.3699
[2020-06-05 19:19:17] Epoch [19/20], Step [700/1618], Loss: 2.1470, Perplexity: 8.5592, Valid Loss: 2.3727
[2020-06-05 19:33:06] Epoch [19/20], Step [800/1618], Loss: 2.1774, Perplexity: 8.8236, Valid Loss: 2.3566
[2020-06-05 19:46:54] Epoch [19/20], Step [900/1618], Loss: 2.1545, Perplexity: 8.6236, Valid Loss: 2.3828
[2020-06-05 20:00:36] Epoch [19/20], Step [1000/1618], Loss: 2.1616, Perplexity: 8.6852, Valid Loss: 2.3778
[2020-06-05 20:14:45] Epoch [19/20], Step [1100/1618], Loss: 2.1305, Perplexity: 8.4188, Valid Loss: 2.3722
[2020-06-05 20:28:52] Epoch [19/20], Step [1200/1618], Loss: 2.1466, Perplexity: 8.5558, Valid Loss: 2.3698
[2020-06-05 20:43:03] Epoch [19/20], Step [1300/1618], Loss: 2.1331, Perplexity: 8.4407, Valid Loss: 2.3724
[2020-06-05 20:57:02] Epoch [19/20], Step [1400/1618], Loss: 2.1751, Perplexity: 8.8035, Valid Loss: 2.3543
[2020-06-05 21:11:14] Epoch [19/20], Step [1500/1618], Loss: 2.1854, Perplexity: 8.8944, Valid Loss: 2.3687
[2020-06-05 21:25:09] Epoch [19/20], Step [1600/1618], Loss: 2.1643, Perplexity: 8.7083, Valid Loss: 2.3616
[2020-06-05 21:42:33] Epoch [20/20], Step [100/1618], Loss: 2.1879, Perplexity: 8.9168, Valid Loss: 2.3849
[2020-06-05 21:58:05] Epoch [20/20], Step [200/1618], Loss: 2.1492, Perplexity: 8.5778, Valid Loss: 2.4018
[2020-06-05 22:13:26] Epoch [20/20], Step [300/1618], Loss: 2.1773, Perplexity: 8.8228, Valid Loss: 2.3645
[2020-06-05 22:28:15] Epoch [20/20], Step [400/1618], Loss: 2.1590, Perplexity: 8.6624, Valid Loss: 2.3784
[2020-06-05 22:42:44] Epoch [20/20], Step [500/1618], Loss: 2.1621, Perplexity: 8.6894, Valid Loss: 2.3480
[2020-06-05 22:57:36] Epoch [20/20], Step [600/1618], Loss: 2.1580, Perplexity: 8.6535, Valid Loss: 2.4075
[2020-06-05 23:12:17] Epoch [20/20], Step [700/1618], Loss: 2.1862, Perplexity: 8.9011, Valid Loss: 2.3614
[2020-06-05 23:26:59] Epoch [20/20], Step [800/1618], Loss: 2.1453, Perplexity: 8.5450, Valid Loss: 2.3638
[2020-06-05 23:41:57] Epoch [20/20], Step [900/1618], Loss: 2.1691, Perplexity: 8.7501, Valid Loss: 2.3794
[2020-06-05 23:56:30] Epoch [20/20], Step [1000/1618], Loss: 2.1750, Perplexity: 8.8019, Valid Loss: 2.3924
[2020-06-06 00:10:37] Epoch [20/20], Step [1100/1618], Loss: 2.1739, Perplexity: 8.7921, Valid Loss: 2.3705
[2020-06-06 00:24:45] Epoch [20/20], Step [1200/1618], Loss: 2.1634, Perplexity: 8.7004, Valid Loss: 2.3926
[2020-06-06 00:38:58] Epoch [20/20], Step [1300/1618], Loss: 2.1633, Perplexity: 8.7000, Valid Loss: 2.3722
[2020-06-06 00:52:59] Epoch [20/20], Step [1400/1618], Loss: 2.1608, Perplexity: 8.6781, Valid Loss: 2.3758
[2020-06-06 01:07:03] Epoch [20/20], Step [1500/1618], Loss: 2.1683, Perplexity: 8.7434, Valid Loss: 2.3632
[2020-06-06 01:21:28] Epoch [20/20], Step [1600/1618], Loss: 2.1462, Perplexity: 8.5519, Valid Loss: 2.3882
[2020-06-06 16:03:10] Epoch [21/25], Step [100/1618], Loss: 2.1424, Perplexity: 8.5195, Valid Loss: 2.2964
[2020-06-06 16:23:45] Epoch [21/25], Step [200/1618], Loss: 2.1725, Perplexity: 8.7803, Valid Loss: 2.3142
[2020-06-06 16:41:08] Epoch [21/25], Step [300/1618], Loss: 2.1755, Perplexity: 8.8062, Valid Loss: 2.4108
[2020-06-06 16:58:07] Epoch [21/25], Step [400/1618], Loss: 2.1618, Perplexity: 8.6869, Valid Loss: 2.2078
[2020-06-06 17:15:10] Epoch [21/25], Step [500/1618], Loss: 2.1613, Perplexity: 8.6828, Valid Loss: 2.2579
[2020-06-06 17:32:12] Epoch [21/25], Step [600/1618], Loss: 2.1227, Perplexity: 8.3535, Valid Loss: 2.2539
[2020-06-06 17:49:30] Epoch [21/25], Step [700/1618], Loss: 2.1336, Perplexity: 8.4450, Valid Loss: 2.2955
[2020-06-06 18:06:17] Epoch [21/25], Step [800/1618], Loss: 2.1560, Perplexity: 8.6364, Valid Loss: 2.2637
[2020-06-06 18:21:59] Epoch [21/25], Step [900/1618], Loss: 2.1685, Perplexity: 8.7452, Valid Loss: 2.2508
[2020-06-06 18:37:50] Epoch [21/25], Step [1000/1618], Loss: 2.1808, Perplexity: 8.8535, Valid Loss: 2.2728
[2020-06-06 18:53:24] Epoch [21/25], Step [1100/1618], Loss: 2.1866, Perplexity: 8.9045, Valid Loss: 2.3599
[2020-06-06 19:09:01] Epoch [21/25], Step [1200/1618], Loss: 2.1849, Perplexity: 8.8902, Valid Loss: 2.1828
[2020-06-06 19:25:16] Epoch [21/25], Step [1300/1618], Loss: 2.1447, Perplexity: 8.5399, Valid Loss: 2.6217
[2020-06-06 19:41:32] Epoch [21/25], Step [1400/1618], Loss: 2.2247, Perplexity: 9.2503, Valid Loss: 2.2885
[2020-06-06 19:58:10] Epoch [21/25], Step [1500/1618], Loss: 2.1714, Perplexity: 8.7702, Valid Loss: 2.2408
[2020-06-06 20:14:05] Epoch [21/25], Step [1600/1618], Loss: 2.1695, Perplexity: 8.7537, Valid Loss: 2.3234
[2020-06-06 20:34:19] Epoch [22/25], Step [100/1618], Loss: 2.1642, Perplexity: 8.7078, Valid Loss: 2.2084
[2020-06-06 20:50:52] Epoch [22/25], Step [200/1618], Loss: 2.1352, Perplexity: 8.4584, Valid Loss: 2.1489
[2020-06-06 21:07:24] Epoch [22/25], Step [300/1618], Loss: 2.1477, Perplexity: 8.5652, Valid Loss: 2.3135
[2020-06-06 21:23:17] Epoch [22/25], Step [400/1618], Loss: 2.1575, Perplexity: 8.6499, Valid Loss: 2.2732
[2020-06-06 21:38:51] Epoch [22/25], Step [500/1618], Loss: 2.1710, Perplexity: 8.7671, Valid Loss: 3.0250
[2020-06-06 21:54:22] Epoch [22/25], Step [600/1618], Loss: 2.1558, Perplexity: 8.6347, Valid Loss: 2.2799
[2020-06-06 22:09:54] Epoch [22/25], Step [700/1618], Loss: 2.1274, Perplexity: 8.3932, Valid Loss: 2.2303
[2020-06-06 22:25:04] Epoch [22/25], Step [800/1618], Loss: 2.1633, Perplexity: 8.6999, Valid Loss: 2.2173
[2020-06-06 22:40:14] Epoch [22/25], Step [900/1618], Loss: 2.1610, Perplexity: 8.6795, Valid Loss: 2.1431
[2020-06-06 22:55:37] Epoch [22/25], Step [1000/1618], Loss: 2.1575, Perplexity: 8.6493, Valid Loss: 2.3015
[2020-06-06 23:10:26] Epoch [22/25], Step [1100/1618], Loss: 2.1356, Perplexity: 8.4620, Valid Loss: 2.2268
[2020-06-06 23:25:26] Epoch [22/25], Step [1200/1618], Loss: 2.1406, Perplexity: 8.5043, Valid Loss: 2.1847
[2020-06-06 23:40:22] Epoch [22/25], Step [1300/1618], Loss: 2.1490, Perplexity: 8.5762, Valid Loss: 2.2777
[2020-06-06 23:54:54] Epoch [22/25], Step [1400/1618], Loss: 2.1680, Perplexity: 8.7409, Valid Loss: 2.2548
[2020-06-07 00:08:35] Epoch [22/25], Step [1500/1618], Loss: 2.1707, Perplexity: 8.7642, Valid Loss: 2.1616
[2020-06-07 00:22:27] Epoch [22/25], Step [1600/1618], Loss: 2.1818, Perplexity: 8.8621, Valid Loss: 2.2131
[2020-06-07 00:39:19] Epoch [23/25], Step [100/1618], Loss: 2.1520, Perplexity: 8.6017, Valid Loss: 2.3158
[2020-06-07 00:53:39] Epoch [23/25], Step [200/1618], Loss: 2.1686, Perplexity: 8.7464, Valid Loss: 2.5202
[2020-06-07 01:07:51] Epoch [23/25], Step [300/1618], Loss: 2.1536, Perplexity: 8.6160, Valid Loss: 2.3060
[2020-06-07 01:22:05] Epoch [23/25], Step [400/1618], Loss: 2.1576, Perplexity: 8.6502, Valid Loss: 2.1884
[2020-06-07 01:36:13] Epoch [23/25], Step [500/1618], Loss: 2.1395, Perplexity: 8.4950, Valid Loss: 2.2285
[2020-06-07 01:49:58] Epoch [23/25], Step [600/1618], Loss: 2.1299, Perplexity: 8.4140, Valid Loss: 2.2403
[2020-06-07 02:03:37] Epoch [23/25], Step [700/1618], Loss: 2.1477, Perplexity: 8.5650, Valid Loss: 2.2702
[2020-06-07 02:17:18] Epoch [23/25], Step [800/1618], Loss: 2.1700, Perplexity: 8.7581, Valid Loss: 2.2009
[2020-06-07 02:31:07] Epoch [23/25], Step [900/1618], Loss: 2.1383, Perplexity: 8.4850, Valid Loss: 2.9383
[2020-06-07 02:44:57] Epoch [23/25], Step [1000/1618], Loss: 2.1667, Perplexity: 8.7294, Valid Loss: 3.2387
[2020-06-07 02:58:43] Epoch [23/25], Step [1100/1618], Loss: 2.1213, Perplexity: 8.3416, Valid Loss: 2.2886
[2020-06-07 03:12:41] Epoch [23/25], Step [1200/1618], Loss: 2.1937, Perplexity: 8.9685, Valid Loss: 2.2176
[2020-06-07 03:26:23] Epoch [23/25], Step [1300/1618], Loss: 2.1671, Perplexity: 8.7328, Valid Loss: 3.1061
[2020-06-07 03:40:15] Epoch [23/25], Step [1400/1618], Loss: 2.1695, Perplexity: 8.7539, Valid Loss: 2.2396
[2020-06-07 03:54:34] Epoch [23/25], Step [1500/1618], Loss: 2.1466, Perplexity: 8.5553, Valid Loss: 2.4588
[2020-06-07 04:08:43] Epoch [23/25], Step [1600/1618], Loss: 2.1600, Perplexity: 8.6714, Valid Loss: 2.1493
[2020-06-07 04:25:34] Epoch [24/25], Step [100/1618], Loss: 2.1804, Perplexity: 8.8499, Valid Loss: 2.8957
[2020-06-07 04:39:23] Epoch [24/25], Step [200/1618], Loss: 2.1253, Perplexity: 8.3756, Valid Loss: 2.2978
[2020-06-07 04:53:04] Epoch [24/25], Step [300/1618], Loss: 2.1538, Perplexity: 8.6171, Valid Loss: 2.6588
[2020-06-07 05:06:32] Epoch [24/25], Step [400/1618], Loss: 2.1818, Perplexity: 8.8623, Valid Loss: 2.2772
[2020-06-07 05:20:12] Epoch [24/25], Step [500/1618], Loss: 2.1463, Perplexity: 8.5529, Valid Loss: 2.2946
[2020-06-07 05:33:43] Epoch [24/25], Step [600/1618], Loss: 2.1254, Perplexity: 8.3763, Valid Loss: 2.2422
[2020-06-07 05:47:06] Epoch [24/25], Step [700/1618], Loss: 2.1490, Perplexity: 8.5766, Valid Loss: 2.1073
[2020-06-07 06:01:06] Epoch [24/25], Step [800/1618], Loss: 2.1236, Perplexity: 8.3610, Valid Loss: 2.5788
[2020-06-07 06:14:26] Epoch [24/25], Step [900/1618], Loss: 2.1480, Perplexity: 8.5677, Valid Loss: 2.1899
[2020-06-07 06:27:42] Epoch [24/25], Step [1000/1618], Loss: 2.1599, Perplexity: 8.6704, Valid Loss: 2.3056
[2020-06-07 06:41:22] Epoch [24/25], Step [1100/1618], Loss: 2.1508, Perplexity: 8.5917, Valid Loss: 2.4721
[2020-06-07 06:55:25] Epoch [24/25], Step [1200/1618], Loss: 2.1551, Perplexity: 8.6288, Valid Loss: 2.2204
[2020-06-07 07:09:05] Epoch [24/25], Step [1300/1618], Loss: 2.1754, Perplexity: 8.8054, Valid Loss: 2.5720
[2020-06-07 07:22:25] Epoch [24/25], Step [1400/1618], Loss: 2.1203, Perplexity: 8.3337, Valid Loss: 2.2010
[2020-06-07 07:35:30] Epoch [24/25], Step [1500/1618], Loss: 2.1617, Perplexity: 8.6861, Valid Loss: 2.2282
[2020-06-07 07:48:45] Epoch [24/25], Step [1600/1618], Loss: 2.1197, Perplexity: 8.3282, Valid Loss: 2.1947
[2020-06-07 08:05:02] Epoch [25/25], Step [100/1618], Loss: 2.0968, Perplexity: 8.1402, Valid Loss: 2.2493
[2020-06-07 08:18:11] Epoch [25/25], Step [200/1618], Loss: 2.1680, Perplexity: 8.7410, Valid Loss: 2.2513
[2020-06-07 08:31:31] Epoch [25/25], Step [300/1618], Loss: 2.1525, Perplexity: 8.6063, Valid Loss: 2.4052
[2020-06-07 08:44:49] Epoch [25/25], Step [400/1618], Loss: 2.2284, Perplexity: 9.2850, Valid Loss: 2.2329
[2020-06-07 08:58:03] Epoch [25/25], Step [500/1618], Loss: 2.1433, Perplexity: 8.5278, Valid Loss: 2.2081
[2020-06-07 09:11:26] Epoch [25/25], Step [600/1618], Loss: 2.1565, Perplexity: 8.6410, Valid Loss: 2.3363
[2020-06-07 09:25:54] Epoch [25/25], Step [700/1618], Loss: 2.1185, Perplexity: 8.3185, Valid Loss: 2.6236
[2020-06-07 09:40:18] Epoch [25/25], Step [800/1618], Loss: 2.1747, Perplexity: 8.7992, Valid Loss: 2.7920
[2020-06-07 09:54:35] Epoch [25/25], Step [900/1618], Loss: 2.1158, Perplexity: 8.2961, Valid Loss: 2.1982
[2020-06-07 10:08:59] Epoch [25/25], Step [1000/1618], Loss: 2.1329, Perplexity: 8.4395, Valid Loss: 2.1955
[2020-06-07 10:23:36] Epoch [25/25], Step [1100/1618], Loss: 2.1417, Perplexity: 8.5138, Valid Loss: 2.3065
[2020-06-07 10:37:47] Epoch [25/25], Step [1200/1618], Loss: 2.1441, Perplexity: 8.5347, Valid Loss: 2.3213
[2020-06-07 10:52:25] Epoch [25/25], Step [1300/1618], Loss: 2.1204, Perplexity: 8.3345, Valid Loss: 2.2321
[2020-06-07 11:06:57] Epoch [25/25], Step [1400/1618], Loss: 2.1339, Perplexity: 8.4480, Valid Loss: 2.2238
[2020-06-07 11:21:25] Epoch [25/25], Step [1500/1618], Loss: 2.1528, Perplexity: 8.6087, Valid Loss: 2.2193
[2020-06-07 11:35:49] Epoch [25/25], Step [1600/1618], Loss: 2.1362, Perplexity: 8.4673, Valid Loss: 2.2418
